"filename", "language", "JSON", "TypeScript", "Markdown", "XML", "Properties", "TypeScript JSX", "CSS", "JavaScript", "comment", "blank", "total"
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_axios_lib_c4a55de8._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 3886, 636, 57, 4579
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_bd3cbde1._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 7012, 954, 126, 8092
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_jose_dist_node_cjs_b4a80197._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 5223, 1, 87, 5311
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_next-auth_0aed504c._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 4449, 1, 48, 4498
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_next_ebd985e5._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 7954, 902, 77, 8933
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\node_modules_openid-client_ef38b3be._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 3252, 62, 32, 3346
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__0e47f687._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1316, 3, 16, 1335
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__21dac545._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 767, 3, 15, 785
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__32284f3f._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1047, 9, 37, 1093
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__5ad803e7._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 273, 2, 13, 288
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__7bc0165b._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1200, 2, 15, 1217
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__89839932._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2585, 6, 49, 2640
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__8dffd476._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 523, 25, 42, 590
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__9040c938._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1397, 10, 38, 1445
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__96f3454a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -291, -4, 2, -293
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__c3516c0f._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1876, 13, 38, 1927
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__c7a04ae0._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 474, 1, 10, 485
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__dd9e8ab5._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 241, 1, 18, 260
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__e73a09ce._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1984, 188, 46, 2218
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__e8bca49f._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 20, 0, 8, 28
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[root-of-the-server]__e9706de6._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -26, -7, 0, -33
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_0293575c._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_03dc37be._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_1cdcf883._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_2b33c0f7._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_2da6f952._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_4bf6516e._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_4f6553fe._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_669c50c1._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_756e0622._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_770555c9._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_7943174c._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_8648febd._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_86bf1f49._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_8bf9ce50._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_b3a6bf81._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_b9e00c1e._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_cbb61d38._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_d28c5c27._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_d3b673c4._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_d842c031._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\[turbopack]_browser_dev_hmr-client_hmr-client_ts_ff82f81d._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_006be25b._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 891, 2, 19, 912
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_06236123._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1635, 86, 25, 1746
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_09809b86._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1342, 44, 18, 1404
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_10215b1a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 983, 15, 10, 1008
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_1db3b352._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 971, 4, 31, 1006
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_24674e13._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 464, 1, 19, 484
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_249bd033._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2018, 32, 14, 2064
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_25159dab._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2159, 40, 12, 2211
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_3d02739b._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1642, 85, 26, 1753
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_3f279935._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 600, 3, 13, 616
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_3f613bef._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 600, 3, 13, 616
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_41c338cc._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 617, 1, 20, 638
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_4990add2._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 66, 1, 12, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_49ba6fdf._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 506, 1, 22, 529
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_4b47c0cf._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 66, 1, 12, 79
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_519aa6d1._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -32, 0, 0, -32
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_51c4a45b._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 595, 3, 12, 610
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_51e73945._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 471, 1, 18, 490
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_59d40ead._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 842, 2, 18, 862
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_5a77d05a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 289, 4, 21, 314
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_60fe3ed0._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 833, 4, 31, 868
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_6a6cfda1._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -15, 3, 0, -12
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_70705be7._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 363, 4, 24, 391
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_73875dad._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 630, 1, 19, 650
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_76f4a1e2._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 763, 2, 7, 772
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_7a8745e2._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 718, 2, 8, 728
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_82295b60._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 791, 2, 7, 800
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_8301a503._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 464, 1, 19, 484
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_83e0b2af._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 595, 3, 12, 610
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_863a2000._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 891, 2, 19, 912
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_9831ca18._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 27
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_a1dcf1d9._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1862, 25, 12, 1899
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_a5fd4c5a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1343, 62, 23, 1428
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_a8738c7a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 344, 48, 13, 405
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_a9e2c56c._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1714, 52, 36, 1802
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_baf11752._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, -9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_bca0b29f._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 363, 4, 24, 391
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_c5b72467._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 659, 3, 7, 669
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_cc9a3b4a._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 449, 19, 10, 478
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\server\chunks\ssr\_cff0ed03._.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1643, 24, 11, 1678
